,0
minimum salary,10.221763066226698
2nd district cagayan,10.219508032203102
2nd district cagayan oro,10.219508032203093
pambansa bilang 881,10.197069290685931
batas pambansa bilang 881,10.197069290685931
bilang 881,10.197069290685928
barangay tanods members,10.19015786930985
tanods members,10.190157869309822
thereof appropriating,10.185883828551756
thereof appropriating funds,10.185883828551756
commission higher,10.178607942154779
commission higher education,10.178607942154779
national high school converting,10.17798996193888
program appropriating,10.171682257077112
occidental appropriating,10.159995121077323
occidental appropriating funds,10.159995121077321
oro city tesda training,10.159167062288741
oro city tesda,10.159167062288741
cagayan oro city tesda,10.159167062288738
14 batas pambansa blg,10.15811190203877
establish operate maintain radio,10.141342900546748
development authority prescribing,10.134773414127338
council appropriating funds,10.129766089781597
council appropriating,10.129766089781587
purpose section 393,10.114418733935757
radio broadcasting stations,10.108272022625947
municipality san jose province,10.106217708587321
region_xi,10.104661810444423
national telecommunications commission,10.103301104005297
national telecommunications,10.103301104005295
telecommunications commission,10.10330110400529
southern luzon state,10.10183235088195
southern luzon,10.101832350881946
jose province,10.09892247774231
san jose province,10.09892247774231
region_x,10.098268690150348
amended republic act 9994,10.087274941999375
school barangay,10.06889511570208
amending certain,10.066052444157243
department water resources,10.065676984048757
therefor amending,10.060061025574946
establishing national high,10.058907550100091
establishing national high school,10.05890755010009
act establishing national high,10.05890755010009
program appropriating funds,10.05375462049003
ecotourism site,10.050158871769629
code 1991,10.048370246409164
province_pangasinan,10.048329574502517
services facilities,10.046935657222777
province zamboanga del,10.039007963129192
thereof appropriating funds therefor,10.031958077636709
known department,10.010070975033232
known department interior local,10.010070975033226
known department interior,10.010070975033226
ꞌan act,9.98872812104973
amending republic act,9.988467370148047
amending republic,9.988467370148038
district cagayan,9.98408981923744
norte appropriating funds therefor,9.969376094501087
act amending presidential decree,9.967218681529891
act amending presidential,9.967218681529882
national,9.941347864771924
province_cebu,9.939769696828137
magna carta,9.928089735175403
luzon state,9.918877915713194
purpose batas,9.918058858553382
purpose batas pambansa,9.91805885855338
hatchery municipality,9.911515018305877
providing penalties violations thereof,9.902951082231858
destination appropriating,9.899707433939612
destination appropriating funds,9.899707433939612
destination appropriating funds therefor,9.89970743393961
private educational,9.89440814497595
city san jose,9.880150877584398
city san jose del,9.880150877584397
radio television,9.877736563414112
school converting independent,9.87701772682336
marine hatchery municipality,9.870679590505805
multispecies marine hatchery municipality,9.870679590505803
allocating funds therefor purposes,9.863664170150306
bulacan appropriating funds,9.853248098147365
bulacan appropriating funds therefor,9.85324809814736
bulacan appropriating,9.85324809814735
exchange network,9.843164300272193
local exchange network,9.84316430027219
purpose republic act,9.827146748761594
entitled act granting,9.814924707839863
lto district,9.81259210383044
lto district office,9.812592103830427
country appropriating,9.80627039369018
country appropriating funds,9.806270393690172
province davao del,9.801684812276926
purpose republic,9.797814213841523
return service,9.786452155737312
province_negros_oriental,9.779901631087728
establishing regular,9.778969921538877
act establishing regular,9.77896992153887
school converting,9.777948608234047
branches municipal trial court,9.777592586651842
broadcasting corporation franchise,9.77621151586439
amending purpose batas pambansa,9.774363731631782
amending purpose batas,9.774363731631777
act 4136,9.774060090376976
republic act 4136,9.77406009037697
special economic zone,9.767131610191967
disaster resilience,9.764912755169433
penalties violations,9.751518993508704
act creating department disaster,9.751374103475305
creating department disaster,9.7513741034753
department disaster,9.751374103475296
communications technology,9.741792354481667
information communications technology,9.741792354481658
batas pambansa bilang 129,9.739937216249155
bilang 129,9.739937216249151
pambansa bilang 129,9.73993721624915
act creating additional branches,9.73904804492528
creating additional branches,9.739048044925276
high school converting,9.71375604675369
abscbn broadcasting corporation franchise,9.705954039288201
ref_aquaculture_and_fisheries_resources,9.685478153573927
act 10868 known,9.685187316363542
republic act 10868 known,9.685187316363537
development authority prescribing powers,9.674251800997716
destination providing development,9.670243512824358
destination providing,9.670243512824356
universities colleges,9.65514339125573
identity expression sogie,9.651264811179184
gender identity expression sogie,9.651264811179171
upgrading service facilities,9.649297538004962
service facilities,9.649297538004959
high school converting independent,9.641726314573916
national road appropriating funds,9.637855540473943
state universities,9.622909161466234
appropriations act,9.622042651665701
general appropriations act,9.622042651665694
general appropriations,9.622042651665694
office commission higher education,9.620429467334095
office commission higher,9.620429467334095
office commission,9.620429467334091
provincial office,9.61415078553529
province sorsogon national,9.584525407542175
province sorsogon national road,9.584525407542174
sorsogon national road,9.58452540754217
sorsogon national,9.58452540754217
establishing multispecies,9.564668437239469
act establishing multispecies,9.564668437239469
environment natural resources,9.54955806879975
environment natural,9.54955806879975
national integrated,9.542822216816713
act creating department water,9.534543470178628
region_vi,9.533691438311752
land transportation office lto,9.530260379725723
transportation office lto,9.530260379725723
office lto,9.530260379725723
party_pfp,9.529201038076815
act establishing network,9.529087721314733
fund providing,9.524766308073419
granting additional benefits,9.504990741869817
national road appropriating,9.485790364128468
including barangay tanods members,9.48229341431912
occidental appropriating funds therefor,9.479419805082156
blg 129 amended known,9.47863616011456
functions duties providing,9.45658639503965
act 2015,9.451190898092118
amending certain provisions,9.450354329293072
nationwide appropriating funds therefor,9.447813870561586
independent barangay known,9.434400743058642
independent barangay known barangay,9.434400743058642
independent barangay,9.434400743058639
high school known,9.419723158370369
amending presidential decree,9.416700104820585
amending presidential,9.416700104820567
known barangay,9.40670859841421
purpose presidential,9.399242690099802
local exchange,9.399042876599502
10868 known,9.393013668550049
1997 amended,9.389198978040247
city appropriating funds therefor,9.388576169243569
city appropriating,9.388576169243567
city appropriating funds,9.388576169243564
funds therefor amending,9.387957195719201
district office land,9.377724609368551
district office land transportation,9.37772460936855
special nonworking holiday,9.37351807620768
region_ix,9.355455260707922
purpose presidential decree,9.3523464671016
workers appropriating funds therefor,9.336292783822156
workers appropriating funds,9.336292783822156
workers appropriating,9.33629278382215
regular lto,9.332227978204351
regular lto district office,9.332227978204347
regular lto district,9.332227978204347
construct install,9.32332699477335
school appropriating funds,9.320969773213783
information communications,9.317954588729279
amending purpose presidential,9.31078703454378
creating additional branches regional,9.30445433072401
providing magna carta workers,9.29180451508862
school appropriating,9.285398412387165
amended known local government,9.269748918535232
7160 amended known local,9.269748918535228
amended known local,9.269748918535225
school appropriating funds therefor,9.268146293516422
state universities colleges,9.267449910384688
renewing franchise,9.265134334127328
renewing franchise granted,9.265134334127328
act renewing franchise,9.265134334127326
act renewing franchise granted,9.265134334127325
informal settler families,9.263148389179976
informal settler,9.263148389179975
settler families,9.263148389179964
national land,9.257804791162188
facilities appropriating,9.249301048550914
facilities appropriating funds,9.249301048550908
university science,9.2446907682994
philippine statistics,9.227944547228073
university science technology,9.225420107123252
act requiring registration,9.22507606388244
requiring registration,9.225076063882437
nationwide appropriating funds,9.211802370685424
nationwide appropriating,9.211802370685417
act establishing technical,9.211324354981262
14 batas,9.187911595529176
14 batas pambansa,9.187911595529172
act 9165,9.182940381242537
protected landscape providing,9.167492503327452
protected landscape providing management,9.16749250332745
landscape providing management,9.167492503327447
landscape providing,9.167492503327447
creating barangay,9.16446054860493
act creating barangay,9.164460548604929
393 republic act,9.16355103288432
393 republic,9.163551032884305
use motorcycles,9.155952909977486
amending purpose presidential decree,9.150047310531672
minimum salary grade level,9.1495174129183
salary grade level,9.1495174129183
establishing technical,9.113527082324229
district cagayan oro city,9.113260740852619
district cagayan oro,9.113260740852617
3815 amended,9.10667714637044
act 3815 amended,9.106677146370416
act providing security,9.103144428203436
act providing security tenure,9.103144428203429
trust fund providing,9.084819344523467
trust fund providing management,9.084819344523467
fund providing management,9.084819344523465
funds therefor amending purpose,9.083226799760624
appropriating funds therefor amending,9.081229224848164
road appropriating funds,9.079516767921296
complement implementation,9.079478920866524
complement implementation republic act,9.079478920866515
complement implementation republic,9.079478920866514
implementation republic act 11223,9.079478920866514
republic act 9165,9.07902423443465
region_ii,9.068522123831041
site appropriating,9.061180623512886
site appropriating funds,9.061180623512886
site appropriating funds therefor,9.061180623512886
therefor amending purpose,9.047471433783908
act creating additional branch,9.044778771963742
instituting magna,9.040962541983939
instituting magna carta,9.040962541983937
act instituting magna,9.040962541983935
act instituting magna carta,9.040962541983934
government code,9.0361068544482
creating additional branch,9.035284302601873
act 3815,9.03511559930035
defining powers functions appropriating,9.014166155680337
rationalizing professionalizing,9.003688054104202
rationalizing professionalizing organization,9.003688054104199
violation thereof,8.989508060644273
install operate maintain,8.98718773215467
install operate,8.987187732154668
purpose section 14 batas,8.970831512474724
section 14 batas,8.970831512474723
section 14 batas pambansa,8.970831512474723
davao del,8.950716708861986
broadcasting corporation franchise construct,8.950015050579808
operate maintain radio television,8.94499351528315
maintain radio television,8.944993515283148
establish install maintain,8.943872154256404
establish install,8.943872154256393
technical education,8.94143750978409
road appropriating,8.921907148698512
local government code,8.913126304337023
branches municipal,8.905876387521436
branches municipal trial,8.905876387521436
revenue code 1997 amended,8.905871834273228
code 1997 amended,8.905871834273228
camarines sur appropriating,8.899358973735048
camarines sur appropriating funds,8.899358973735048
university science technology southern,8.897965292421238
technology southern,8.897965292421237
science technology southern,8.897965292421235
school known,8.873904806486447
national_capital_region,8.871777234638625
philippine coast guard,8.87153542992664
philippine coast,8.87153542992664
act 7432 amended,8.870826117594063
7432 amended,8.870826117594062
republic act 7432 amended,8.87082611759406
personnel armed,8.868287172215881
personnel armed forces,8.86828717221588
coast guard,8.863743798778913
coronavirus disease,8.82466120080245
care act,8.816745703938501
workers overseas filipinos,8.779939361149971
migrant workers overseas filipinos,8.779939361149967
medical reserve,8.774462504337787
medical reserve corps,8.774462504337786
reserve corps,8.77446250433778
9994 known,8.76629825762873
act establishing technical education,8.759266859599842
traffic code purposes,8.758703620029422
transportation traffic code purposes,8.758703620029422
facilities authorizing increase,8.754055327822085
facilities authorizing increase medical,8.754055327822083
services facilities authorizing increase,8.754055327822083
facilities authorizing,8.75405532782208
services facilities authorizing,8.75405532782208
elementary school,8.75307258156263
franchise granted,8.730198813196942
functions appropriating funds therefor,8.714860426176802
8291 known,8.687856044727033
act 8291,8.687856044726995
republic act 8291,8.687856044726994
republic act 8291 known,8.687856044726992
act 8291 known,8.687856044726992
act establishing provincial office,8.687129325331224
establishing provincial office,8.687129325331204
year special,8.685506493624263
maintain telecommunications,8.678679013752296
operate maintain telecommunications,8.678679013752292
act establishing fish port,8.673203222776653
establishing fish port,8.67320322277665
establishing fish,8.673203222776648
act establishing fish,8.673203222776644
education skills,8.664128023221075
act institutionalizing malasakit,8.661695647325164
institutionalizing malasakit centers,8.661695647325159
institutionalizing malasakit,8.661695647325159
act institutionalizing malasakit centers,8.661695647325155
establishing technical education,8.65305473636836
establishing technical education skills,8.653054736368357
known city,8.639118534371685
section 13 republic,8.63764314697414
functions appropriating,8.607439374869172
functions appropriating funds,8.60743937486917
authority prescribing,8.604739452687124
10952 purposes,8.603022574111836
creating department water resources,8.59417167823332
additional branches municipal,8.587558074269715
additional branches municipal trial,8.58755807426971
technical education skills,8.58185152131343
enlisted personnel,8.564346247676314
branch regional,8.563687469008116
branch regional trial,8.563687469008112
public school teachers salary,8.546709118167618
school teachers salary grade,8.546709118167616
school teachers salary,8.546709118167616
authority prescribing powers,8.54553661176581
authority prescribing powers functions,8.545536611765808
national bureau investigation,8.508601308244835
national bureau,8.508601308244835
bureau investigation,8.508601308244822
sur appropriating funds therefor,8.504973884941704
violations thereof,8.501033319306554
franchise construct install establish,8.495170987028946
act 7432,8.49114049062829
republic act 7432,8.49114049062829
penalties violations thereof,8.487665227373611
sur appropriating funds,8.487637319146861
sur appropriating,8.487637319146861
act 386,8.485691677195891
republic act 386,8.48569167719587
fourth judicial,8.469096042765312
fourth judicial region,8.46909604276531
act creating district engineering,8.464699414317511
creating district,8.46469941431751
creating district engineering office,8.464699414317508
creating district engineering,8.464699414317508
act creating district,8.464699414317506
sexual orientation gender,8.453066704022461
sexual orientation gender identity,8.45306670402246
orientation gender,8.453066704022458
orientation gender identity,8.453066704022456
high school,8.423775343117931
known social security,8.395153024947803
known social,8.395153024947795
region_i,8.390986255971942
known omnibus election code,8.389008169951177
known omnibus,8.389008169951175
known omnibus election,8.389008169951174
amending certain provisions republic,8.37021016133535
bfp bureau jail management,8.348058239524931
bfp bureau jail,8.348058239524931
protection bfp bureau jail,8.34805823952493
bfp bureau,8.348058239524928
bureau protection bfp bureau,8.348058239524928
protection bfp bureau,8.348058239524928
branches regional trial,8.344317272551969
branches regional,8.344317272551967
region_iv-a,8.332390925289015
jail management,8.32983452968223
amended known judiciary,8.319723207964268
amended known judiciary reorganization,8.319723207964262
129 amended known,8.319723207964262
129 amended known judiciary,8.319723207964259
lump sum,8.313463499612073
act providing magna,8.307452696504603
providing magna carta,8.307452696504596
providing magna,8.307452696504594
act providing magna carta,8.307452696504592
franchise construct install,8.30721678560843
maintain radio television broadcasting,8.284333189348779
government procurement,8.27951885086711
zone appropriating funds therefor,8.25408710411055
national high school,8.249906879003394
2019 covid19,8.2489914735287
independent national high,8.248707288776533
independent national high school,8.248707288776531
7160 amended,8.240548712924507
skills development,8.237203667217791
national high,8.234662017518675
converting independent,8.222576708266526
barangay officials including barangay,8.213480793110458
officials including barangay,8.213480793110456
officials including barangay tanods,8.213480793110456
officials including,8.213480793110454
barangay officials including,8.21348079311045
assessment center appropriating funds,8.206907370112525
act 7160 amended,8.195641794122736
republic act 7160 amended,8.19564179412273
act 8042,8.19472442829912
republic act 8042,8.194724428299109
fourth judicial region stationed,8.187333472214519
judicial region stationed,8.183470622342437
working holiday,8.18332003751699
schools appropriating funds,8.181658072660454
schools appropriating funds therefor,8.181658072660454
schools appropriating,8.181658072660431
destination providing development appropriating,8.170170109572052
omnibus election code,8.148764136470989
omnibus election,8.148764136470987
region_vii,8.14837702336717
therefor amending purpose section,8.137184907244535
operate maintain radio,8.132943573196156
maintain radio,8.132943573196155
multispecies marine hatchery,8.130484400817943
branches regional trial court,8.126743397039187
national high school appropriating,8.124595181482249
act 10952 purposes,8.114440277241256
republic act 10952 purposes,8.114440277241254
region stationed,8.110064933920258
police pnp bureau,8.089096161507818
police pnp bureau protection,8.089096161507818
pnp bureau protection bfp,8.089096161507818
pnp bureau protection,8.089096161507818
national police pnp bureau,8.089096161507818
pnp bureau,8.089096161507817
training assessment center appropriating,8.086027607101375
assessment center appropriating,8.08602760710137
year special nonworking holiday,8.071014642794058
install maintain operate local,8.070103940282737
maintain operate local,8.070103940282735
maintain operate local exchange,8.070103940282735
city province misamis oriental,8.062997252541411
oro city province misamis,8.06299725254141
oro city province,8.06299725254141
city province misamis,8.06299725254141
cagayan oro city province,8.062997252541399
identity module,8.053841932716125
republic act 7160 known,8.040484441177789
public utility vehicles amending,8.035606405864613
utility vehicles amending purpose,8.03560640586461
utility vehicles amending,8.035606405864609
senior citizens persons,8.032499592889742
citizens persons,8.032499592889739
component city known city,8.02826528450614
city known city,8.028265284506135
identity expression,8.022635103678661
orientation gender identity expression,8.022635103678661
gender identity expression,8.02263510367866
zone appropriating,8.01630870136229
zone appropriating funds,8.01630870136229
twentyfive 25 years,8.009580009127632
professional health care services,7.994879441439624
operate local,7.994781616475295
operate local exchange,7.994781616475294
operate local exchange network,7.994781616475293
construct install establish,7.981756643434782
install establish,7.98175664343478
25 years,7.980730487881166
franchise construct install operate,7.959688570218603
school converting independent national,7.958804548704644
surigao del,7.958548482314669
years effectivity,7.95100519566716
twentyfive 25 years effectivity,7.95100519566716
25 years effectivity,7.9510051956671495
pambansa bilang,7.9460746454308016
batas pambansa bilang,7.946074645430789
amended known revised penal,7.931397401700305
amended known revised,7.931397401700304
3815 amended known revised,7.9313974017003
act 7160 known,7.929520089090877
years effectivity act,7.922625034648177
25 years effectivity act,7.922625034648176
executive order 209,7.911031714320833
order 209,7.91103171432083
129 amended,7.900477186925091
iloilo appropriating,7.888931827886017
province iloilo appropriating funds,7.8889318278860125
iloilo appropriating funds therefor,7.888931827886012
iloilo appropriating funds,7.88893182788601
province iloilo appropriating,7.888931827886009
malasakit centers,7.874517633735179
care services facilities,7.8647906496624485
upgrading professional,7.864790649662445
health care services facilities,7.864790649662444
upgrading professional health care,7.864790649662444
upgrading professional health,7.864790649662444
upgrading minimum salary grade,7.860329693986687
act establishing elibrary barangay,7.860009508525622
establishing elibrary barangay,7.8600095085256205
elibrary barangay,7.86000950852562
act granting abscbn,7.843171987504834
granting abscbn,7.843171987504834
abscbn corporation,7.8431719875048245
social pension,7.827508003848751
national regional,7.8180492129902905
national regional provincial,7.818049212990289
regional provincial,7.818049212990287
archipelagic sea lanes,7.808709381917097
sea lanes,7.8087093819170885
archipelagic sea,7.808709381917087
powers functions appropriating funds,7.805105626788186
powers functions appropriating,7.805105626788184
authorizing increase,7.800519860527966
establishing philippine high school,7.797153852513302
establishing philippine high,7.797153852513302
national integrated protected,7.782136102483675
integrated protected,7.782136102483669
creating additional branch regional,7.7788811678043075
branch regional trial court,7.778881167804306
additional branch regional,7.778881167804306
additional branch regional trial,7.778881167804303
category protected landscape,7.775739880320261
integrated school appropriating,7.756605783840685
integrated school appropriating funds,7.756605783840684
additional branches regional trial,7.749834644166647
additional branches regional,7.7498346441666435
radio television broadcasting stations,7.745726736025364
television broadcasting stations,7.745726736025362
senior citizens persons disabilities,7.737272740721761
citizens persons disabilities,7.73727274072176
act renewing,7.7042759207706455
converting independent national high,7.701266268963985
establish operate maintain telecommunications,7.700533903050109
medium enterprises,7.69942012966174
computer laboratory,7.699330380266297
prohibiting discrimination basis sexual,7.693666556006905
discrimination basis sexual,7.693666556006899
discrimination basis sexual orientation,7.693666556006899
basis sexual orientation gender,7.693666556006898
basis sexual orientation,7.693666556006896
basis sexual,7.693666556006892
act 10868,7.688903977597739
republic act 10868,7.688903977597727
act upgrading minimum salary,7.6816733648186215
upgrading minimum salary,7.681673364818621
province surigao,7.681260085035302
province surigao del,7.6812600850353
teachers salary grade 11,7.673650213565408
teachers salary,7.673650213565406
teachers salary grade,7.673650213565405
micro small medium enterprises,7.672738497529778
small medium enterprises,7.672738497529775
allowing regulating,7.67065511728355
allowing regulating use,7.670655117283545
act allowing regulating,7.670655117283544
act allowing regulating use,7.670655117283539
is_partylist,7.659783818960188
public private educational,7.64962083737664
universal health care act,7.646346841573168
health care act,7.646346841573168
micro small medium,7.644494432617117
small medium,7.644494432617114
party_lp,7.641875921658213
elementary school appropriating,7.636944742214125
elementary school appropriating funds,7.636944742214119
reserve officers,7.635611264812742
act 7160 known local,7.631292328624138
3815 amended known,7.629383431651036
act 3815 amended known,7.629383431651035
enlisted personnel armed forces,7.618993607402238
enlisted personnel armed,7.618993607402237
department water,7.615919535537758
install establish operate maintain,7.613090407811829
providing security,7.606259172781403
providing security tenure,7.6062591727813995
republic act 7925,7.571838058324921
14 paragraph,7.557422690998921
marine hatchery,7.545333417806615
republic act 8424,7.52666067265287
act 8424,7.526660672652865
technical education skills development,7.523064686493914
education skills development,7.523064686493914
judicial region,7.522217093725722
telecommunications policy act,7.51171219463005
policy act,7.511712194630045
telecommunications policy,7.5097173607012895
dinagat islands appropriating funds,7.503966302359581
islands appropriating funds therefor,7.503966302359579
islands appropriating,7.503966302359579
islands appropriating funds,7.503966302359578
dinagat islands appropriating,7.50396630235957
facilities professional,7.503599992750994
providing development appropriating,7.502146784528611
providing development appropriating funds,7.502146784528609
workers defining powers,7.49403483496813
workers defining powers functions,7.49403483496813
nation building,7.4893181227268
construct install establish operate,7.488756350879539
install establish operate,7.488756350879537
region_iii,7.485953896503741
reorganization act 1980 amended,7.4772827221693134
known expanded,7.46676374942731
elementary school barangay,7.461570546331093
creating department water,7.435880592717927
care appropriating,7.426605435066956
care appropriating funds,7.426605435066945
care appropriating funds therefor,7.426605435066945
health care appropriating,7.426605435066942
health care appropriating funds,7.42660543506694
province_nueva_ecija,7.4256724997420775
election code,7.420280066015682
privileges purposes,7.418949828061824
known family code philippines,7.386201235512077
act establishing elibrary,7.3744834983880905
establishing elibrary,7.374483498388088
authority tesda training assessment,7.367362284023246
province quezon appropriating,7.359156732054226
province quezon appropriating funds,7.359156732054216
national integrated protected areas,7.358041241038804
integrated protected areas,7.3580412410388005
ecotourism site appropriating,7.355314335431219
ecotourism site appropriating funds,7.355314335431219
quezon appropriating funds therefor,7.346291770825914
quezon appropriating funds,7.346291770825914
quezon appropriating,7.346291770825912
converting independent national,7.331129709963
ref_legislative_franchises,7.326480152655021
solo parents,7.3134786278939625
7160 known local government,7.312373061225781
monte province,7.305402189521894
monte province bulacan,7.305402189521894
jose del monte province,7.305402189521893
del monte province bulacan,7.305402189521891
del monte province,7.305402189521883
construct establish install,7.297908801793846
establish install maintain operate,7.297908801793845
construct establish install maintain,7.297908801793842
public private educational institutions,7.2972034014319895
private educational institutions,7.297203401431986
maintain telecommunications systems philippines,7.296232905695384
act 1980 amended,7.289036035783921
personnel armed forces philippines,7.280380470103394
known social security act,7.273889381059564
social security act,7.273889381059564
certain provisions,7.269690742967021
7160 known local,7.266724606706241
teachers appropriating,7.260538854293117
teachers appropriating funds,7.260538854293113
teachers appropriating funds therefor,7.260538854293113
senior citizens act,7.258287205727891
citizens act,7.258287205727889
carta filipino seafarers,7.252951222358893
filipino seafarers,7.252951222358892
disease 2019,7.25049363352364
rationalizing professionalizing organization upgrading,7.246917218532276
14 paragraph batas,7.246700792867315
paragraph batas pambansa blg,7.246700792867303
section 14 paragraph batas,7.246700792867303
paragraph batas pambansa,7.246700792867303
paragraph batas,7.246700792867303
14 paragraph batas pambansa,7.246700792867296
coronavirus disease 2019,7.234520389124615
known comprehensive dangerous,7.231176545592865
known comprehensive dangerous drugs,7.231176545592861
blg 129 known judiciary,7.223226139597691
act 4136 known,7.221636460288547
4136 known,7.221636460288546
4136 known land transportation,7.221636460288545
act 4136 known land,7.221636460288539
4136 known land,7.221636460288538
republic act 4136 known,7.221636460288538
broadcasting stations,7.217119855554011
integrated school known,7.215724363463627
known revised penal,7.209951756756475
known revised penal code,7.209951756756475
development authority tesda,7.208784379932027
skills development authority tesda,7.208784379932026
authority tesda,7.208784379932025
republic act 7279,7.178051050678717
act 7279,7.178051050678704
1980 amended,7.151205874485608
fund providing management utilization,7.150652316154921
local government units amending,7.124280376322886
units amending,7.124280376322886
government units amending,7.124280376322874
national internal,7.1187389838501165
national internal revenue,7.118738983850116
government units amending purpose,7.108527508216627
units amending purpose,7.108527508216623
grade public,7.1055921000282805
grade public school,7.105592100028272
salary grade public,7.105592100028272
salary grade public school,7.105592100028272
grade public school teachers,7.105592100028269
malita province,7.096423994856436
malita province davao occidental,7.096423994856435
municipality malita,7.096423994856435
municipality malita province,7.096423994856434
malita province davao,7.096423994856433
municipality malita province davao,7.096423994856433
school teachers appropriating funds,7.093206959768611
school teachers appropriating,7.093206959768608
establishing multispecies marine hatchery,7.09050074283837
tesda training accreditation center,7.079593185527679
training accreditation center,7.079593185527679
provincial government,7.0700146213335175
philippine high,7.062330945809216
philippine high school,7.062330945809212
revenue code,7.059785232574647
internal revenue code,7.059785232574644
revenue code 1997,7.059227943567187
internal revenue code 1997,7.059227943567185
ecotourism zone appropriating,7.051162812590263
ecotourism zone appropriating funds,7.051162812590256
parents welfare act 2000,7.019703088159807
welfare act 2000,7.019703088159803
blg 129 known,7.01415963802792
pambansa blg 129 known,7.014159638027917
independent national,7.010094917854792
penalties violation thereof,6.993022219738125
section 14 paragraph,6.992439683607801
purpose section 14 paragraph,6.992439683607801
increase medical personnel appropriating,6.9891418665180325
medical personnel appropriating funds,6.989141866518031
medical personnel appropriating,6.98914186651803
maintain telecommunications systems,6.96316326000564
operate maintain telecommunications systems,6.963163260005638
amended republic act 9340,6.962177470777045
butuan city,6.956839612223308
skills development authority,6.956479945074178
sangguniang kabataan elections amending,6.943162057274707
penalties violation,6.942396807945794
vehicles amending purpose republic,6.917756913536002
secondary road,6.9135765252835295
national secondary road,6.9135765252835295
national secondary,6.913576525283525
grade 11 salary grade,6.905501909989223
grade 11 salary,6.905501909989222
11 salary,6.905501909989221
salary grade 11 salary,6.905501909989221
11 salary grade,6.905501909989217
act postponing 2020,6.89446664642946
postponing 2020,6.894466646429457
public telecommunications policy,6.891429384606765
area category protected landscape,6.873336920550191
code 1997,6.846756260674834
accreditation center,6.845228524335942
resilience defining powers functions,6.835140771354294
construct install operate,6.82201054423861
construct install operate maintain,6.822010544238602
labor code,6.816603034416772
reorganization act,6.814379211484743
republic act 11223 known,6.81374099766112
act 11223 known,6.8137409976611165
motorcycles public,6.812056698760631
motorcycles public utility,6.812056698760628
use motorcycles public utility,6.812056698760627
use motorcycles public,6.812056698760627
kabataan elections amending purpose,6.811236548947457
kabataan elections amending,6.811236548947456
special working,6.804609983105056
armed forces philippines reservist,6.784289009041944
forces philippines reservist,6.784289009041943
philippines reservist,6.784289009041942
forces philippines reservist act,6.784289009041942
philippines reservist act,6.784289009041941
reservist act,6.784289009041941
education skills development authority,6.77995525389643
barangay known,6.769974296683561
barangay known barangay,6.769974296683558
labor code philippines,6.76741237294997
11223 known universal,6.74819257627459
act 11223 known universal,6.748192576274574
workers overseas,6.7424228865129425
migrant workers overseas,6.742422886512941
dangerous drugs act,6.7424086744932215
drugs act,6.742408674493221
connecting barangay,6.741228257455614
national internal revenue code,6.739260584005975
multispecies marine,6.733512071406583
purpose republic act 4136,6.7322151089106725
health appropriating funds,6.730926968606138
health appropriating,6.730926968606136
act establishing provincial,6.730673957143988
establishing provincial,6.730673957143983
migrant workers,6.721487741954603
8972 known solo,6.709950108539482
known solo,6.709950108539475
act 8972 known solo,6.7099501085394735
reorganizing bureau,6.694169939810649
filipino workers defining powers,6.680032247242932
filipino workers defining,6.68003224724293
overseas filipino workers defining,6.680032247242928
jose del,6.6717142278652615
jose del monte,6.671714227865257
san jose del,6.671714227865257
san jose del monte,6.671714227865255
facilities professional health,6.667548322817565
facilities professional health care,6.667548322817563
republic act 8749,6.6650141187061465
act 8749,6.6650141187061305
public works,6.6466393683762455
establishing elibrary computer,6.644130244860383
elibrary computer laboratory,6.644130244860382
establishing elibrary computer laboratory,6.644130244860381
elibrary computer,6.644130244860381
act establishing elibrary computer,6.644130244860376
province antique known,6.641508911816331
antique known,6.641508911816318
act 7160 amended known,6.635293245587328
health appropriating funds therefor,6.630870658672031
7160 known,6.624835975866578
including barangay,6.624156238002003
including barangay tanods,6.624156238002001
provincial office commission higher,6.608358194268295
provincial office commission,6.608358194268294
establishing provincial office commission,6.60835819426829
clean air act,6.603553981320856
clean air,6.603553981320854
air act,6.603553981320852
motorcycles public utility vehicles,6.603501102247278
8972 known,6.596749144648861
republic act 8972 known,6.596749144648857
act 8972 known,6.5967491446488555
year special working holiday,6.594458021369607
year special working,6.594458021369606
11223 known,6.585518535421597
authorizing increase medical,6.573445806719974
increase medical,6.573445806719974
authorizing increase medical personnel,6.573445806719974
increase medical personnel,6.573445806719972
public school teachers appropriating,6.560752479446187
certain provisions republic,6.560728603309925
certain provisions republic act,6.560728603309924
land transportation traffic,6.558674359515635
land transportation traffic code,6.558674359515633
transportation traffic code,6.558674359515631
traffic code,6.55867435951563
act creating barangay known,6.544582584156684
creating barangay known barangay,6.5445825841566805
creating barangay known,6.544582584156678
act 7077 known,6.537778510651389
7077 known citizen armed,6.537778510651387
republic act 7077 known,6.537778510651385
7077 known citizen,6.537778510651384
act 7077 known citizen,6.537778510651379
7077 known,6.537778510651368
creating department overseas filipino,6.531533418957335
integrated school,6.5303211793348215
bureau jail,6.509584964592452
jail management penology,6.50958496459245
management penology,6.50958496459245
bureau jail management,6.509584964592445
bureau jail management penology,6.509584964592444
209 known,6.509168655727994
209 known family code,6.509168655727973
209 known family,6.50916865572797
executive order 209 known,6.50916865572797
order 209 known family,6.509168655727969
order 209 known,6.509168655727969
instituting magna carta filipino,6.453971001509104
magna carta filipino,6.453971001509103
carta filipino,6.453971001509095
known local government,6.450569861339066
known local government code,6.450569861339066
professional health care,6.4445569993939475
